timestamp,ECG_I,ECG_II,ECG_III,AccX,AccY,AccZ,AccMag
14096.0,1.724123,1.707858,-0.016265,0.5099,0.7845,10.3558,10.397982107120592
14106.0,1.733883,1.717617,-0.016265,0.5099,0.7845,10.3558,10.397982107120592
14116.0,1.723039,1.702436,-0.020603,0.4707,0.7845,10.3558,10.396133530308276
14126.0,1.743642,1.732798,-0.010844,0.5099,0.7061,10.3558,10.392361082064076
14136.0,1.727377,1.71328,-0.014097,0.5099,0.7061,10.3558,10.392361082064076
14146.0,1.742558,1.728461,-0.014097,0.4707,0.7845,10.2774,10.318040002829996
14156.0,1.745811,1.739304,-0.006506,0.5099,0.7453,10.3166,10.356046816232533
14166.0,1.73822,1.725208,-0.013012,0.5099,0.7453,10.3166,10.356046816232533
14176.0,1.753401,1.745811,-0.00759,0.5099,0.7453,10.395,10.43415042540599
14186.0,1.739304,1.736051,-0.003253,0.5099,0.7453,10.3558,10.395098063029517
14196.0,1.750148,1.744726,-0.005422,0.4707,0.7845,10.3558,10.396133530308276
14206.0,1.754485,1.749064,-0.005422,0.5099,0.8238,10.2774,10.322964458429565
14216.0,1.741473,1.731714,-0.009759,0.4707,0.7845,10.3558,10.396133530308276
14226.0,1.760992,1.767498,0.006506,0.5099,0.7453,10.3166,10.356046816232533
14236.0,1.753401,1.747979,-0.005422,0.4315,0.7845,10.3558,10.394432458773302
14246.0,1.764245,1.759907,-0.004337,0.5099,0.7453,10.3558,10.395098063029517
14256.0,1.766413,1.768582,0.002169,0.4707,0.7845,10.395,10.435182017578802
14266.0,1.754485,1.751232,-0.003253,0.5099,0.7453,10.3558,10.395098063029517
14276.0,1.779426,1.776173,-0.003253,0.4707,0.7845,10.3558,10.396133530308276
14286.0,1.766413,1.757738,-0.008675,0.4707,0.7453,10.3558,10.39324897325182
14296.0,1.774004,1.777257,0.003253,0.5099,0.7453,10.3166,10.356046816232533
14306.0,1.78051,1.787016,0.006506,0.5884,0.7061,10.2381,10.279274457859367
14316.0,1.769666,1.769666,0.0,0.5099,0.7453,10.395,10.43415042540599
14326.0,1.7881,1.791353,0.003253,0.5099,0.7845,10.4343,10.476166032953087
14336.0,1.781594,1.776173,-0.005422,0.5099,0.7453,10.2381,10.277848106972586
14346.0,1.785932,1.782679,-0.003253,0.4707,0.7845,10.2774,10.318040002829996
14356.0,1.790269,1.79786,0.00759,0.5099,0.7845,10.395,10.437023678233176
14366.0,1.776173,1.78051,0.004337,0.4315,0.8238,10.395,10.43651587887452
14376.0,1.795691,1.804366,0.008675,0.4315,0.8238,10.2381,10.28024952518177
14386.0,1.779426,1.785932,0.006506,0.4315,0.7845,10.3166,10.355378701911388
14396.0,1.791353,1.79786,0.006506,0.4707,0.7845,10.4343,10.474331254547948
14406.0,1.79786,1.798944,0.001084,0.4707,0.7453,10.3166,10.354190752540731
14416.0,1.783763,1.782679,-0.001084,0.4707,0.7453,10.2381,10.275977918913606
14426.0,1.801113,1.813041,0.011928,0.4707,0.7845,10.395,10.435182017578802
14436.0,1.785932,1.798944,0.013012,0.5099,0.7453,10.3166,10.356046816232533
14446.0,1.802197,1.80545,0.003253,0.5099,0.7453,10.3166,10.356046816232533
14456.0,1.800028,1.814125,0.014097,0.5099,0.7453,10.3558,10.395098063029517
14466.0,1.790269,1.79786,0.00759,0.4707,0.7453,10.395,10.432308257523834
14476.0,1.809787,1.824968,0.015181,0.5099,0.7061,10.3166,10.353299511749864
14486.0,1.79786,1.802197,0.004337,0.4707,0.7061,10.3166,10.351442955453118
14496.0,1.798944,1.809787,0.010844,0.5099,0.7061,10.3558,10.392361082064076
14506.0,1.803281,1.821715,0.018434,0.5099,0.7453,10.3558,10.395098063029517
14516.0,1.79786,1.806534,0.008675,0.4707,0.7845,10.2774,10.318040002829996
14526.0,1.813041,1.832559,0.019518,0.5099,0.8238,10.3166,10.361992086949304
14536.0,1.819547,1.833643,0.014097,0.5492,0.8238,10.3558,10.403021711022236
14546.0,1.867258,1.899789,0.032531,0.4707,0.8238,10.3558,10.399172975289911
14556.0,1.905211,1.956175,0.050965,0.5099,0.8238,10.3166,10.361992086949304
14566.0,1.907379,1.972441,0.065061,0.5099,0.7845,10.3166,10.358941732628868
14576.0,1.920392,1.991959,0.071567,0.4707,0.7453,10.2774,10.315133607472083
14586.0,1.874849,1.924729,0.04988,0.4707,0.7453,10.3166,10.354190752540731
14596.0,1.837981,1.87268,0.034699,0.5099,0.7453,10.2774,10.316996697682907
14606.0,1.804366,1.8228,0.018434,0.5099,0.7061,10.3166,10.353299511749864
14616.0,1.776173,1.78051,0.004337,0.4707,0.7061,10.3558,10.390511505214747
14626.0,1.79786,1.800028,0.002169,0.5099,0.7453,10.3166,10.356046816232533
14636.0,1.7881,1.791353,0.003253,0.5099,0.7061,10.2774,10.314238991801577
14646.0,1.794607,1.801113,0.006506,0.5099,0.7453,10.3166,10.356046816232533
14656.0,1.801113,1.807619,0.006506,0.4707,0.7453,10.3166,10.354190752540731
14666.0,1.785932,1.787016,0.001084,0.5099,0.7453,10.3166,10.356046816232533
14676.0,1.809787,1.809787,0.0,0.5099,0.7845,10.3166,10.358941732628868
14686.0,1.790269,1.7881,-0.002169,0.4707,0.8238,10.2774,10.321102445475484
14696.0,1.678581,1.679665,0.001084,0.5099,0.7453,10.2381,10.277848106972586
14706.0,1.743642,1.772919,0.029278,0.5099,0.7845,10.2774,10.31990256833852
14716.0,2.260879,2.399676,0.138797,0.4707,0.7845,10.3166,10.357086187726738
14726.0,2.714139,2.98089,0.266751,0.4707,0.7453,10.3166,10.354190752540731
14736.0,2.277144,2.448472,0.171328,0.4707,0.7845,10.3558,10.396133530308276
14746.0,1.739304,1.723039,-0.016265,0.5099,0.7845,10.3166,10.358941732628868
14756.0,1.638459,1.599423,-0.039037,0.4707,0.7845,10.3558,10.396133530308276
14766.0,1.73822,1.699183,-0.039037,0.4707,0.7453,10.3558,10.39324897325182
14776.0,1.766413,1.751232,-0.015181,0.4707,0.7453,10.3166,10.354190752540731
14786.0,1.745811,1.729545,-0.016265,0.4707,0.7845,10.3166,10.357086187726738
14796.0,1.75557,1.740389,-0.015181,0.5099,0.7453,10.3558,10.395098063029517
14806.0,1.757738,1.753401,-0.004337,0.5099,0.7453,10.3166,10.356046816232533
14816.0,1.753401,1.732798,-0.020603,0.5099,0.7453,10.2774,10.316996697682907
14826.0,1.768582,1.75557,-0.013012,0.5099,0.7845,10.3166,10.358941732628868
14836.0,1.759907,1.742558,-0.01735,0.4707,0.8238,10.2774,10.321102445475484
14846.0,1.768582,1.751232,-0.01735,0.5099,0.7453,10.2774,10.316996697682907
14856.0,1.769666,1.765329,-0.004337,0.5492,0.7061,10.3166,10.355309430915137
14866.0,1.757738,1.745811,-0.011928,0.5099,0.7061,10.3166,10.353299511749864
14876.0,1.774004,1.768582,-0.005422,0.5099,0.7453,10.3166,10.356046816232533
14886.0,1.774004,1.760992,-0.013012,0.4707,0.7453,10.3166,10.354190752540731
14896.0,1.818462,1.814125,-0.004337,0.4707,0.7845,10.3558,10.396133530308276
14906.0,1.871596,1.878102,0.006506,0.4707,0.7845,10.2774,10.318040002829996
14916.0,1.895451,1.909548,0.014097,0.5099,0.7845,10.3558,10.397982107120592
14926.0,1.949669,1.984369,0.034699,0.5099,0.7845,10.3166,10.358941732628868
14936.0,1.976778,2.009309,0.032531,0.4707,0.8238,10.3558,10.399172975289911
14946.0,2.002803,2.039671,0.036868,0.4707,0.7845,10.3166,10.357086187726738
14956.0,2.010393,2.064611,0.054218,0.5099,0.7845,10.3558,10.397982107120592
14966.0,1.994128,2.035333,0.041205,0.5099,0.7453,10.3166,10.356046816232533
14976.0,1.998465,2.037502,0.039037,0.5099,0.7453,10.2774,10.316996697682907
14986.0,1.946416,1.986537,0.040121,0.4707,0.7845,10.3558,10.396133530308276
14996.0,1.918223,1.942079,0.023856,0.4707,0.7845,10.3558,10.396133530308276
15006.0,1.879186,1.895451,0.016265,0.4707,0.7453,10.2774,10.315133607472083
15016.0,1.814125,1.819547,0.005422,0.5099,0.7453,10.3166,10.356046816232533
15026.0,1.790269,1.790269,0.0,0.5492,0.7453,10.3558,10.397099901895722
15036.0,1.737136,1.718702,-0.018434,0.4707,0.7453,10.3166,10.354190752540731
15046.0,1.705689,1.682918,-0.022771,0.5099,0.7453,10.3166,10.356046816232533
15056.0,1.72087,1.699183,-0.021687,0.5099,0.7845,10.3558,10.397982107120592
15066.0,1.705689,1.682918,-0.022771,0.4707,0.7845,10.2381,10.278895385691985
15076.0,1.731714,1.705689,-0.026025,0.5099,0.7845,10.395,10.437023678233176
15086.0,1.718702,1.697015,-0.021687,0.4707,0.7845,10.2381,10.278895385691985
15096.0,1.72087,1.710027,-0.010844,0.5099,0.7453,10.3166,10.356046816232533
15106.0,1.729545,1.72087,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
15116.0,1.726292,1.705689,-0.020603,0.5099,0.7845,10.3558,10.397982107120592
15126.0,1.745811,1.732798,-0.013012,0.5099,0.7845,10.3558,10.397982107120592
15136.0,1.73822,1.725208,-0.013012,0.5099,0.7845,10.3558,10.397982107120592
15146.0,1.737136,1.725208,-0.011928,0.5099,0.7845,10.3166,10.358941732628868
15156.0,1.754485,1.737136,-0.01735,0.4707,0.7061,10.3558,10.390511505214747
15166.0,1.741473,1.725208,-0.016265,0.5099,0.7845,10.2774,10.31990256833852
15176.0,1.753401,1.752317,-0.001084,0.5099,0.7061,10.2774,10.314238991801577
15186.0,1.743642,1.737136,-0.006506,0.5099,0.7061,10.3558,10.392361082064076
15196.0,1.753401,1.743642,-0.009759,0.4707,0.7845,10.395,10.435182017578802
15206.0,1.757738,1.753401,-0.004337,0.4707,0.7453,10.395,10.432308257523834
15216.0,1.746895,1.743642,-0.003253,0.5099,0.7845,10.2774,10.31990256833852
15226.0,1.766413,1.76316,-0.003253,0.5492,0.7453,10.395,10.436144773334643
15236.0,1.758823,1.753401,-0.005422,0.4707,0.7453,10.3558,10.39324897325182
15246.0,1.766413,1.760992,-0.005422,0.4707,0.8238,10.3558,10.399172975289911
15256.0,1.772919,1.776173,0.003253,0.4707,0.7453,10.3558,10.39324897325182
15266.0,1.754485,1.75557,0.001084,0.4707,0.7453,10.3558,10.39324897325182
15276.0,1.78051,1.781594,0.001084,0.5099,0.7845,10.3166,10.358941732628868
15286.0,1.770751,1.774004,0.003253,0.4707,0.8238,10.3558,10.399172975289911
15296.0,1.769666,1.779426,0.009759,0.5099,0.7061,10.3558,10.392361082064076
15306.0,1.78051,1.782679,0.002169,0.5099,0.7061,10.3166,10.353299511749864
15316.0,1.764245,1.766413,0.002169,0.5099,0.7061,10.2774,10.314238991801577
15326.0,1.785932,1.795691,0.009759,0.5099,0.7845,10.3558,10.397982107120592
15336.0,1.781594,1.781594,0.0,0.5099,0.7453,10.3166,10.356046816232533
15346.0,1.782679,1.781594,-0.001084,0.5099,0.7845,10.3166,10.358941732628868
15356.0,1.791353,1.794607,0.003253,0.5099,0.7453,10.3166,10.356046816232533
15366.0,1.776173,1.776173,0.0,0.5492,0.7453,10.2774,10.319013687848273
15376.0,1.796775,1.806534,0.009759,0.5099,0.7845,10.2774,10.31990256833852
15386.0,1.781594,1.785932,0.004337,0.4707,0.7845,10.3558,10.396133530308276
15396.0,1.790269,1.784847,-0.005422,0.4707,0.7845,10.3558,10.396133530308276
15406.0,1.794607,1.808703,0.014097,0.5099,0.7845,10.3166,10.358941732628868
15416.0,1.781594,1.793522,0.011928,0.4707,0.7845,10.3166,10.357086187726738
15426.0,1.79786,1.80545,0.00759,0.5099,0.7061,10.3558,10.392361082064076
15436.0,1.791353,1.793522,0.002169,0.4707,0.7061,10.3166,10.351442955453118
15446.0,1.793522,1.79786,0.004337,0.5099,0.7845,10.3558,10.397982107120592
15456.0,1.808703,1.821715,0.013012,0.4707,0.7453,10.3558,10.39324897325182
15466.0,1.792438,1.800028,0.00759,0.5099,0.8238,10.2381,10.28383858585888
15476.0,1.807619,1.815209,0.00759,0.4707,0.7845,10.3558,10.396133530308276
15486.0,1.796775,1.80545,0.008675,0.4707,0.7845,10.3558,10.396133530308276
15496.0,1.79786,1.802197,0.004337,0.5099,0.7453,10.395,10.43415042540599
15506.0,1.813041,1.815209,0.002169,0.5099,0.7845,10.2774,10.31990256833852
15516.0,1.798944,1.801113,0.002169,0.5099,0.7845,10.3166,10.358941732628868
15526.0,1.809787,1.823884,0.014097,0.5099,0.7453,10.3558,10.395098063029517
15536.0,1.819547,1.835812,0.016265,0.5492,0.7061,10.3166,10.355309430915137
15546.0,1.861837,1.893283,0.031446,0.5099,0.7453,10.3558,10.395098063029517
15556.0,1.905211,1.954007,0.048796,0.4707,0.7845,10.3166,10.357086187726738
15566.0,1.91497,1.977862,0.062893,0.5099,0.7845,10.3558,10.397982107120592
15576.0,1.917139,1.98979,0.072652,0.4707,0.7061,10.3558,10.390511505214747
15586.0,1.888945,1.924729,0.035784,0.4707,0.7845,10.3558,10.396133530308276
15596.0,1.843402,1.871596,0.028193,0.4707,0.7845,10.3558,10.396133530308276
15606.0,1.819547,1.826053,0.006506,0.5099,0.7453,10.3166,10.356046816232533
15616.0,1.781594,1.779426,-0.002169,0.5099,0.7453,10.3558,10.395098063029517
15626.0,1.801113,1.807619,0.006506,0.4707,0.7845,10.3558,10.396133530308276
15636.0,1.794607,1.79786,0.003253,0.5099,0.7061,10.3558,10.392361082064076
15646.0,1.794607,1.795691,0.001084,0.4707,0.7845,10.3558,10.396133530308276
15656.0,1.804366,1.809787,0.005422,0.4315,0.7453,10.3166,10.35248278916705
15666.0,1.784847,1.793522,0.008675,0.5099,0.7061,10.3166,10.353299511749864
15676.0,1.809787,1.807619,-0.002169,0.5099,0.7061,10.3166,10.353299511749864
15686.0,1.795691,1.790269,-0.005422,0.5099,0.7845,10.3166,10.358941732628868
15696.0,1.679665,1.679665,0.0,0.4707,0.7845,10.3558,10.396133530308276
15706.0,1.753401,1.766413,0.013012,0.5099,0.7845,10.2774,10.31990256833852
15716.0,2.263048,2.400761,0.137713,0.4707,0.7845,10.2774,10.318040002829996
15726.0,2.714139,2.979806,0.265667,0.4707,0.7453,10.3166,10.354190752540731
15736.0,2.281482,2.457147,0.175665,0.4707,0.7453,10.3558,10.39324897325182
15746.0,1.727377,1.717617,-0.009759,0.4707,0.7845,10.2381,10.278895385691985
15756.0,1.641713,1.608098,-0.033615,0.5099,0.7453,10.3558,10.395098063029517
15766.0,1.734967,1.693762,-0.041205,0.4707,0.7453,10.3166,10.354190752540731
15776.0,1.762076,1.740389,-0.021687,0.5099,0.7453,10.3166,10.356046816232533
15786.0,1.751232,1.73063,-0.020603,0.5099,0.7845,10.2774,10.31990256833852
15796.0,1.753401,1.725208,-0.028193,0.5099,0.7453,10.3558,10.395098063029517
15806.0,1.76316,1.747979,-0.015181,0.5099,0.7453,10.3166,10.356046816232533
15816.0,1.749064,1.732798,-0.016265,0.5099,0.7845,10.2774,10.31990256833852
15826.0,1.767498,1.752317,-0.015181,0.4707,0.8238,10.2774,10.321102445475484
15836.0,1.762076,1.745811,-0.016265,0.4707,0.7453,10.3558,10.39324897325182
15846.0,1.753401,1.747979,-0.005422,0.5099,0.7453,10.3166,10.356046816232533
15856.0,1.771835,1.760992,-0.010844,0.5099,0.7453,10.3166,10.356046816232533
15866.0,1.757738,1.744726,-0.013012,0.5099,0.7061,10.3166,10.353299511749864
15876.0,1.78051,1.766413,-0.014097,0.5492,0.7453,10.2774,10.319013687848273
15886.0,1.771835,1.765329,-0.006506,0.5099,0.7453,10.3558,10.395098063029517
15896.0,1.809787,1.808703,-0.001084,0.4707,0.7453,10.3166,10.354190752540731
15906.0,1.862921,1.882439,0.019518,0.4315,0.8238,10.3166,10.358430105474477
15916.0,1.892198,1.91497,0.022771,0.5099,0.8238,10.3558,10.401021011900706
15926.0,1.948585,1.994128,0.045543,0.4315,0.7845,10.3558,10.394432458773302
15936.0,1.977862,2.02449,0.046627,0.4707,0.7453,10.3166,10.354190752540731
15946.0,1.990875,2.037502,0.046627,0.4707,0.7845,10.3558,10.396133530308276
15956.0,2.013646,2.068948,0.055302,0.5099,0.7845,10.3166,10.358941732628868
15966.0,1.98979,2.042924,0.053133,0.5099,0.7453,10.3166,10.356046816232533
15976.0,1.994128,2.040755,0.046627,0.4707,0.7845,10.3558,10.396133530308276
15986.0,1.952922,1.995212,0.04229,0.4707,0.7845,10.3166,10.357086187726738
15996.0,1.917139,1.942079,0.02494,0.4707,0.7845,10.3558,10.396133530308276
16006.0,1.881355,1.900873,0.019518,0.5099,0.7453,10.3558,10.395098063029517
16016.0,1.819547,1.821715,0.002169,0.5099,0.7845,10.3558,10.397982107120592
16026.0,1.781594,1.781594,0.0,0.5492,0.7061,10.3558,10.394363448042405
16036.0,1.737136,1.723039,-0.014097,0.5099,0.7845,10.395,10.437023678233176
16046.0,1.699183,1.681834,-0.01735,0.5492,0.7845,10.3166,10.36095055726066
16056.0,1.72087,1.703521,-0.01735,0.5492,0.7453,10.3558,10.397099901895722
16066.0,1.708943,1.681834,-0.027109,0.4707,0.7453,10.3166,10.354190752540731
16076.0,1.725208,1.708943,-0.016265,0.5099,0.7061,10.2774,10.314238991801577
16086.0,1.725208,1.702436,-0.022771,0.4707,0.7845,10.3166,10.357086187726738
16096.0,1.724123,1.699183,-0.02494,0.5099,0.7061,10.3166,10.353299511749864
16106.0,1.73822,1.727377,-0.010844,0.5099,0.7453,10.2774,10.316996697682907
16116.0,1.72087,1.707858,-0.013012,0.5099,0.7453,10.2774,10.316996697682907
16126.0,1.739304,1.73063,-0.008675,0.5099,0.7061,10.3558,10.392361082064076
16136.0,1.736051,1.725208,-0.010844,0.5099,0.7453,10.3558,10.395098063029517
16146.0,1.729545,1.719786,-0.009759,0.4707,0.7453,10.3166,10.354190752540731
16156.0,1.749064,1.741473,-0.00759,0.5099,0.7453,10.3166,10.356046816232533
16166.0,1.737136,1.725208,-0.011928,0.4707,0.7453,10.3558,10.39324897325182
16176.0,1.751232,1.742558,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
16186.0,1.752317,1.741473,-0.010844,0.4707,0.7845,10.3558,10.396133530308276
16196.0,1.745811,1.737136,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
16206.0,1.757738,1.756654,-0.001084,0.5099,0.7453,10.2774,10.316996697682907
16216.0,1.749064,1.742558,-0.006506,0.5099,0.7453,10.3166,10.356046816232533
16226.0,1.758823,1.75557,-0.003253,0.5099,0.7453,10.3558,10.395098063029517
16236.0,1.754485,1.760992,0.006506,0.5099,0.7453,10.3166,10.356046816232533
16246.0,1.749064,1.753401,0.004337,0.5099,0.7453,10.3558,10.395098063029517
16256.0,1.776173,1.777257,0.001084,0.5099,0.7845,10.3558,10.397982107120592
16266.0,1.756654,1.754485,-0.002169,0.4707,0.8238,10.3558,10.399172975289911
16276.0,1.779426,1.776173,-0.003253,0.4707,0.7845,10.2774,10.318040002829996
16286.0,1.770751,1.776173,0.005422,0.4707,0.7845,10.3558,10.396133530308276
16296.0,1.765329,1.762076,-0.003253,0.4707,0.7845,10.3166,10.357086187726738
16306.0,1.7881,1.790269,0.002169,0.5099,0.7845,10.3558,10.397982107120592
16316.0,1.765329,1.769666,0.004337,0.4707,0.7453,10.2774,10.315133607472083
16326.0,1.781594,1.784847,0.003253,0.4707,0.7453,10.3558,10.39324897325182
16336.0,1.781594,1.781594,0.0,0.5099,0.7453,10.3558,10.395098063029517
16346.0,1.775088,1.771835,-0.003253,0.5099,0.7453,10.3166,10.356046816232533
16356.0,1.796775,1.795691,-0.001084,0.5099,0.7845,10.3558,10.397982107120592
16366.0,1.778341,1.776173,-0.002169,0.4707,0.7845,10.4343,10.474331254547948
16376.0,1.791353,1.791353,0.0,0.4707,0.7845,10.2774,10.318040002829996
16386.0,1.785932,1.790269,0.004337,0.5492,0.7845,10.3558,10.399983390852123
16396.0,1.781594,1.781594,0.0,0.4707,0.8238,10.2774,10.321102445475484
16406.0,1.804366,1.809787,0.005422,0.5099,0.8238,10.3166,10.361992086949304
16416.0,1.784847,1.785932,0.001084,0.5099,0.7845,10.2774,10.31990256833852
16426.0,1.79786,1.804366,0.006506,0.4707,0.7453,10.3558,10.39324897325182
16436.0,1.79786,1.801113,0.003253,0.5099,0.7453,10.2774,10.316996697682907
16446.0,1.794607,1.790269,-0.004337,0.4707,0.7845,10.3166,10.357086187726738
16456.0,1.807619,1.818462,0.010844,0.4315,0.7845,10.3166,10.355378701911388
16466.0,1.793522,1.79786,0.004337,0.5099,0.7453,10.3166,10.356046816232533
16476.0,1.80545,1.811956,0.006506,0.4707,0.8238,10.3558,10.399172975289911
16486.0,1.804366,1.810872,0.006506,0.5099,0.7845,10.3558,10.397982107120592
16496.0,1.796775,1.800028,0.003253,0.5099,0.7453,10.395,10.43415042540599
16506.0,1.809787,1.818462,0.008675,0.5099,0.7453,10.3558,10.395098063029517
16516.0,1.794607,1.80545,0.010844,0.5099,0.7845,10.3166,10.358941732628868
16526.0,1.808703,1.820631,0.011928,0.4707,0.7845,10.395,10.435182017578802
16536.0,1.824968,1.843402,0.018434,0.4707,0.7453,10.3558,10.39324897325182
16546.0,1.862921,1.893283,0.030362,0.4707,0.7453,10.3558,10.39324897325182
16556.0,1.910632,1.971356,0.060724,0.4707,0.7845,10.3558,10.396133530308276
16566.0,1.911717,1.971356,0.059639,0.4707,0.7845,10.3166,10.357086187726738
16576.0,1.920392,1.978947,0.058555,0.4707,0.7845,10.395,10.435182017578802
16586.0,1.892198,1.938826,0.046627,0.4707,0.7845,10.395,10.435182017578802
16596.0,1.843402,1.861837,0.018434,0.4707,0.7845,10.3558,10.396133530308276
16606.0,1.815209,1.824968,0.009759,0.5492,0.7845,10.3166,10.36095055726066
16616.0,1.78051,1.781594,0.001084,0.5492,0.7845,10.2774,10.321918990672229
16626.0,1.796775,1.802197,0.005422,0.4707,0.8238,10.2774,10.321102445475484
16636.0,1.79786,1.802197,0.004337,0.5099,0.7453,10.3166,10.356046816232533
16646.0,1.791353,1.7881,-0.003253,0.5099,0.7453,10.3558,10.395098063029517
16656.0,1.808703,1.810872,0.002169,0.4707,0.7845,10.3166,10.357086187726738
16666.0,1.790269,1.790269,0.0,0.5099,0.8238,10.3558,10.401021011900706
16676.0,1.80545,1.804366,-0.001084,0.5492,0.7845,10.4343,10.47815238388906
16686.0,1.794607,1.793522,-0.001084,0.5099,0.8238,10.3166,10.361992086949304
16696.0,1.669906,1.668821,-0.001084,0.5492,0.7453,10.2774,10.319013687848273
16706.0,1.749064,1.768582,0.019518,0.4707,0.8238,10.395,10.438210092252406
16716.0,2.265216,2.402929,0.137713,0.4707,0.7845,10.3166,10.357086187726738
16726.0,2.706549,2.971131,0.264582,0.5099,0.7845,10.3166,10.358941732628868
16736.0,2.28365,2.4604,0.17675,0.4315,0.7845,10.2774,10.316326054366447
16746.0,1.725208,1.708943,-0.016265,0.5099,0.7845,10.3558,10.397982107120592
16756.0,1.641713,1.612435,-0.029278,0.5099,0.7845,10.2774,10.31990256833852
16766.0,1.733883,1.707858,-0.026025,0.4707,0.7453,10.3166,10.354190752540731
16776.0,1.75557,1.73822,-0.01735,0.5099,0.7061,10.3558,10.392361082064076
16786.0,1.75557,1.739304,-0.016265,0.5099,0.7845,10.3166,10.358941732628868
16796.0,1.745811,1.727377,-0.018434,0.5099,0.7845,10.3558,10.397982107120592
16806.0,1.766413,1.753401,-0.013012,0.5099,0.8238,10.3558,10.401021011900706
16816.0,1.751232,1.73822,-0.013012,0.4707,0.7845,10.3166,10.357086187726738
16826.0,1.759907,1.747979,-0.011928,0.5099,0.8238,10.2774,10.322964458429565
16836.0,1.76316,1.753401,-0.009759,0.5099,0.7845,10.3558,10.397982107120592
16846.0,1.75557,1.742558,-0.013012,0.5099,0.7845,10.3166,10.358941732628868
16856.0,1.778341,1.762076,-0.016265,0.4707,0.7845,10.2774,10.318040002829996
16866.0,1.76316,1.749064,-0.014097,0.5099,0.7453,10.3558,10.395098063029517
16876.0,1.770751,1.762076,-0.008675,0.4707,0.7453,10.3558,10.39324897325182
16886.0,1.782679,1.781594,-0.001084,0.5099,0.7845,10.3166,10.358941732628868
16896.0,1.813041,1.804366,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
16906.0,1.875933,1.880271,0.004337,0.4707,0.7845,10.3166,10.357086187726738
16916.0,1.900873,1.913886,0.013012,0.5492,0.7061,10.3166,10.355309430915137
16926.0,1.93991,1.980031,0.040121,0.4707,0.7453,10.3558,10.39324897325182
16936.0,1.980031,2.022321,0.04229,0.5099,0.7845,10.3558,10.397982107120592
16946.0,1.984369,2.033164,0.048796,0.5099,0.7845,10.3166,10.358941732628868
16956.0,2.021237,2.068948,0.047712,0.5099,0.7845,10.2774,10.31990256833852
16966.0,1.998465,2.042924,0.044459,0.5099,0.8238,10.2774,10.322964458429565
16976.0,1.991959,2.029911,0.037952,0.5099,0.8238,10.3558,10.401021011900706
16986.0,1.95726,2.006056,0.048796,0.5492,0.7845,10.2774,10.321918990672229
16996.0,1.91497,1.931235,0.016265,0.4707,0.7845,10.395,10.435182017578802
17006.0,1.881355,1.904126,0.022771,0.4707,0.7845,10.3558,10.396133530308276
17016.0,1.826053,1.827137,0.001084,0.4707,0.7453,10.3166,10.354190752540731
17026.0,1.787016,1.779426,-0.00759,0.4707,0.7453,10.2774,10.315133607472083
17036.0,1.746895,1.725208,-0.021687,0.4707,0.7845,10.2774,10.318040002829996
17046.0,1.703521,1.673159,-0.030362,0.5099,0.7845,10.3166,10.358941732628868
17056.0,1.723039,1.698099,-0.02494,0.4707,0.7845,10.3558,10.396133530308276
17066.0,1.71328,1.692677,-0.020603,0.4707,0.7453,10.3558,10.39324897325182
17076.0,1.721955,1.697015,-0.02494,0.5099,0.7453,10.3558,10.395098063029517
17086.0,1.727377,1.715449,-0.011928,0.4707,0.7453,10.3558,10.39324897325182
17096.0,1.717617,1.701352,-0.016265,0.5099,0.7845,10.2774,10.31990256833852
17106.0,1.740389,1.725208,-0.015181,0.5492,0.7845,10.2774,10.321918990672229
17116.0,1.725208,1.714364,-0.010844,0.4707,0.7453,10.3166,10.354190752540731
17126.0,1.73063,1.716533,-0.014097,0.4707,0.7845,10.3166,10.357086187726738
17136.0,1.742558,1.737136,-0.005422,0.4707,0.8238,10.3558,10.399172975289911
17146.0,1.73063,1.721955,-0.008675,0.4707,0.7845,10.3558,10.396133530308276
17156.0,1.749064,1.742558,-0.006506,0.5099,0.8238,10.3166,10.361992086949304
17166.0,1.73822,1.739304,0.001084,0.5099,0.7845,10.2774,10.31990256833852
17176.0,1.742558,1.739304,-0.003253,0.5099,0.7845,10.3166,10.358941732628868
17186.0,1.756654,1.751232,-0.005422,0.4707,0.7845,10.3558,10.396133530308276
17196.0,1.751232,1.731714,-0.019518,0.5099,0.7845,10.3558,10.397982107120592
17206.0,1.766413,1.752317,-0.014097,0.5099,0.7453,10.395,10.43415042540599
17216.0,1.753401,1.743642,-0.009759,0.5492,0.7453,10.3558,10.397099901895722
17226.0,1.75557,1.743642,-0.011928,0.4707,0.7845,10.3558,10.396133530308276
17236.0,1.767498,1.76316,-0.004337,0.5099,0.7845,10.2774,10.31990256833852
17246.0,1.753401,1.745811,-0.00759,0.5099,0.7453,10.3558,10.395098063029517
17256.0,1.771835,1.765329,-0.006506,0.4707,0.7453,10.2774,10.315133607472083
17266.0,1.767498,1.75557,-0.011928,0.5099,0.7845,10.3166,10.358941732628868
17276.0,1.768582,1.756654,-0.011928,0.4707,0.7845,10.3558,10.396133530308276
17286.0,1.78051,1.779426,-0.001084,0.4707,0.7845,10.395,10.435182017578802
17296.0,1.762076,1.76316,0.001084,0.5099,0.8238,10.2774,10.322964458429565
